id,season,division,round,localTeam,visitorTeam,localGoals,visitorGoals,date,result,T1PliS,T1PviS,T2PliS,T2PviS,total_punts_loc,total_punts_vis,month,day_of_week,GoalsliS,GoalsviS,local_3streak,visitor_3streak,local_5streak,visitor_5streak,last_1ra_loc,last_1ra_vis,Rk_loc,Rk_vis,last_top6_loc,last_top6_vis
21298,1999-00,1,15,Rayo Vallecano,Malaga,4,1,1999-12-12,2,0.42857142857142855,0.6190476190476191,0.5238095238095238,0.23809523809523808,22.0,16.0,5,7,20.0,23.0,0.0,4.0,3.0,8.0,0,0,5.0,11.0,0,0
21299,1999-00,1,15,Zaragoza,Numancia,3,3,1999-12-12,1,0.8095238095238095,0.38095238095238093,0.7142857142857143,0.19047619047619047,25.0,19.0,5,7,25.0,20.0,4.0,6.0,8.0,10.0,1,0,3.0,8.0,0,0
21300,1999-00,1,16,Deportivo,Celta de Vigo,1,0,1999-12-18,2,0.8571428571428571,0.625,0.7916666666666666,0.42857142857142855,33.0,28.0,5,6,31.0,22.0,9.0,4.0,15.0,10.0,1,1,1.0,2.0,1,1
21301,1999-00,1,16,Real Madrid,Espanol,2,1,1999-12-18,2,0.2857142857142857,0.4583333333333333,0.5,0.3333333333333333,17.0,19.0,5,6,24.0,24.0,1.0,4.0,5.0,5.0,1,1,12.0,10.0,1,0
21302,1999-00,1,16,Valladolid,Alaves,1,1,1999-12-18,1,0.5714285714285714,0.16666666666666666,0.7083333333333334,0.3333333333333333,16.0,24.0,5,6,14.0,19.0,5.0,7.0,5.0,10.0,1,1,13.0,5.0,0,0
21303,1999-00,1,16,Atletico de Bilbao,Zaragoza,2,2,1999-12-19,1,0.5714285714285714,0.375,0.75,0.38095238095238093,21.0,26.0,5,7,21.0,28.0,5.0,5.0,9.0,8.0,1,1,8.0,3.0,0,0
21304,1999-00,1,16,Barcelona,Atletico de Madrid,2,1,1999-12-19,2,0.7619047619047619,0.2916666666666667,0.4166666666666667,0.3333333333333333,23.0,17.0,5,7,33.0,23.0,3.0,3.0,3.0,4.0,1,1,6.0,12.0,1,0
21305,1999-00,1,16,Betis,Mallorca,1,0,1999-12-19,2,0.7619047619047619,0.16666666666666666,0.7083333333333334,0.23809523809523808,20.0,22.0,5,7,15.0,22.0,1.0,5.0,4.0,11.0,1,1,9.0,7.0,0,1
21306,1999-00,1,16,Malaga,Real Sociedad,0,0,1999-12-19,1,0.5238095238095238,0.20833333333333334,0.5416666666666666,0.19047619047619047,16.0,17.0,5,7,24.0,19.0,1.0,4.0,7.0,8.0,0,1,13.0,12.0,0,0
21307,1999-00,1,16,Numancia,Santander,2,1,1999-12-19,2,0.7142857142857143,0.20833333333333334,0.375,0.42857142857142855,20.0,18.0,5,7,23.0,23.0,4.0,2.0,8.0,3.0,0,1,9.0,11.0,0,0
21308,1999-00,1,16,Oviedo,Sevilla,4,2,1999-12-19,2,0.5238095238095238,0.125,0.4583333333333333,0.09523809523809523,14.0,13.0,5,7,12.0,16.0,2.0,4.0,2.0,5.0,1,0,14.0,15.0,0,0
21309,1999-00,1,16,Valencia,Rayo Vallecano,3,1,1999-12-19,2,0.6190476190476191,0.3333333333333333,0.5,0.6190476190476191,21.0,25.0,5,7,20.0,24.0,7.0,3.0,10.0,3.0,1,0,8.0,4.0,1,0
21310,1999-00,1,17,Alaves,Real Madrid,1,3,1999-12-21,0,0.7083333333333334,0.3333333333333333,0.375,0.4583333333333333,25.0,20.0,5,2,20.0,26.0,5.0,4.0,11.0,5.0,1,1,5.0,9.0,0,1
21311,1999-00,1,17,Atletico de Madrid,Oviedo,5,0,1999-12-22,2,0.4166666666666667,0.2916666666666667,0.5833333333333334,0.125,17.0,17.0,5,3,24.0,16.0,3.0,4.0,3.0,5.0,1,1,12.0,12.0,0,0
21312,1999-00,1,17,Betis,Valladolid,0,1,1999-12-22,0,0.7916666666666666,0.16666666666666666,0.5416666666666666,0.16666666666666666,23.0,17.0,5,3,16.0,15.0,3.0,5.0,7.0,6.0,1,1,7.0,12.0,0,0
21313,1999-00,1,17,Celta de Vigo,Malaga,2,4,1999-12-22,0,0.7916666666666666,0.375,0.5,0.20833333333333334,28.0,17.0,5,3,22.0,24.0,1.0,1.0,7.0,5.0,1,0,2.0,12.0,1,0
21314,1999-00,1,17,Espanol,Numancia,3,1,1999-12-22,2,0.5,0.2916666666666667,0.75,0.20833333333333334,19.0,23.0,5,3,25.0,25.0,4.0,7.0,4.0,10.0,1,0,10.0,7.0,0,0
21315,1999-00,1,17,Mallorca,Sevilla,3,1,1999-12-22,2,0.7083333333333334,0.20833333333333334,0.4583333333333333,0.08333333333333333,22.0,13.0,5,3,22.0,18.0,2.0,3.0,8.0,4.0,1,0,8.0,13.0,1,0
21316,1999-00,1,17,Santander,Atletico de Bilbao,2,2,1999-12-22,1,0.375,0.375,0.5416666666666666,0.375,18.0,22.0,5,3,24.0,23.0,1.0,3.0,2.0,9.0,1,1,11.0,8.0,0,0
21317,1999-00,1,17,Real Sociedad,Valencia,0,0,1999-12-22,1,0.5416666666666666,0.20833333333333334,0.6666666666666666,0.3333333333333333,18.0,24.0,5,3,19.0,23.0,2.0,9.0,6.0,13.0,1,1,11.0,6.0,0,1
21318,1999-00,1,17,Rayo Vallecano,Barcelona,1,1,1999-12-22,1,0.5,0.5416666666666666,0.7916666666666666,0.2916666666666667,25.0,26.0,5,3,25.0,35.0,3.0,6.0,3.0,6.0,0,1,5.0,4.0,0,1
21319,1999-00,1,17,Zaragoza,Deportivo,2,1,1999-12-22,2,0.75,0.375,0.875,0.625,27.0,36.0,5,3,30.0,32.0,5.0,9.0,6.0,15.0,1,1,3.0,1.0,0,1
21320,1999-00,1,18,Valencia,Celta de Vigo,1,1,2000-01-04,1,0.6666666666666666,0.3333333333333333,0.7037037037037037,0.375,25.0,28.0,6,2,23.0,24.0,7.0,1.0,11.0,4.0,1,1,6.0,3.0,1,1
21321,1999-00,1,18,Atletico de Bilbao,Espanol,2,1,2000-01-05,2,0.5416666666666666,0.37037037037037035,0.5555555555555556,0.2916666666666667,23.0,22.0,6,3,25.0,28.0,3.0,4.0,7.0,7.0,1,1,7.0,8.0,0,0
21322,1999-00,1,18,Barcelona,Real Sociedad,3,1,2000-01-05,2,0.7916666666666666,0.2962962962962963,0.5185185185185185,0.20833333333333334,27.0,19.0,6,3,36.0,19.0,4.0,2.0,7.0,6.0,1,1,4.0,10.0,1,0
21323,1999-00,1,18,Deportivo,Santander,0,3,2000-01-05,0,0.875,0.5555555555555556,0.37037037037037035,0.375,36.0,19.0,6,3,33.0,26.0,6.0,2.0,12.0,3.0,1,1,1.0,10.0,1,0
21324,1999-00,1,18,Malaga,Zaragoza,0,0,2000-01-05,1,0.5,0.2962962962962963,0.7777777777777778,0.375,20.0,30.0,6,3,28.0,32.0,4.0,5.0,5.0,9.0,0,1,9.0,2.0,0,0
21325,1999-00,1,18,Mallorca,Valladolid,0,0,2000-01-05,1,0.7407407407407407,0.20833333333333334,0.5416666666666666,0.25925925925925924,25.0,20.0,6,3,25.0,16.0,4.0,5.0,8.0,9.0,1,1,6.0,9.0,1,0
21326,1999-00,1,18,Numancia,Alaves,0,0,2000-01-05,1,0.75,0.18518518518518517,0.6296296296296297,0.3333333333333333,23.0,25.0,6,3,26.0,21.0,4.0,4.0,7.0,8.0,0,1,7.0,6.0,0,0
21327,1999-00,1,18,Oviedo,Rayo Vallecano,2,0,2000-01-05,2,0.5833333333333334,0.1111111111111111,0.48148148148148145,0.5416666666666666,17.0,26.0,6,3,16.0,26.0,4.0,4.0,5.0,4.0,1,0,11.0,5.0,0,0
21328,1999-00,1,18,Sevilla,Atletico de Madrid,2,1,2000-01-05,2,0.4583333333333333,0.07407407407407407,0.48148148148148145,0.2916666666666667,13.0,20.0,6,3,19.0,29.0,3.0,3.0,4.0,6.0,0,1,12.0,9.0,0,0
21329,1999-00,1,18,Real Madrid,Betis,2,1,2000-01-26,2,0.375,0.5185185185185185,0.7037037037037037,0.16666666666666666,23.0,23.0,6,3,29.0,16.0,7.0,3.0,7.0,4.0,1,1,7.0,7.0,1,0
21330,1999-00,1,19,Espanol,Deportivo,0,0,2000-01-08,1,0.5555555555555556,0.25925925925925924,0.7777777777777778,0.5555555555555556,22.0,36.0,6,6,29.0,33.0,3.0,3.0,7.0,9.0,1,1,8.0,1.0,0,1
21331,1999-00,1,19,Atletico de Madrid,Mallorca,1,0,2000-01-09,2,0.48148148148148145,0.25925925925925924,0.7,0.20833333333333334,20.0,26.0,6,7,30.0,25.0,3.0,4.0,6.0,6.0,1,1,10.0,5.0,0,1
21332,1999-00,1,19,Betis,Numancia,1,2,2000-01-09,0,0.7037037037037037,0.14814814814814814,0.7037037037037037,0.18518518518518517,23.0,24.0,6,7,17.0,26.0,3.0,4.0,3.0,8.0,1,0,7.0,6.0,0,0
21333,1999-00,1,19,Celta de Vigo,Barcelona,0,2,2000-01-09,0,0.7037037037037037,0.37037037037037035,0.8148148148148148,0.2962962962962963,29.0,30.0,6,7,25.0,39.0,1.0,7.0,2.0,10.0,1,1,4.0,3.0,1,1
21334,1999-00,1,19,Alaves,Atletico de Bilbao,1,2,2000-01-09,0,0.6296296296296297,0.3333333333333333,0.5925925925925926,0.37037037037037035,26.0,26.0,6,7,21.0,27.0,2.0,5.0,6.0,7.0,1,1,5.0,5.0,0,0
21335,1999-00,1,19,Santander,Malaga,2,3,2000-01-09,0,0.37037037037037035,0.4444444444444444,0.48148148148148145,0.2962962962962963,22.0,21.0,6,7,29.0,28.0,4.0,5.0,5.0,5.0,1,0,8.0,9.0,0,0
21336,1999-00,1,19,Real Sociedad,Oviedo,0,0,2000-01-09,1,0.5185185185185185,0.18518518518518517,0.6296296296296297,0.1111111111111111,19.0,20.0,6,7,20.0,18.0,2.0,6.0,3.0,7.0,1,1,11.0,10.0,0,0
21337,1999-00,1,19,Rayo Vallecano,Sevilla,2,0,2000-01-09,2,0.48148148148148145,0.48148148148148145,0.5185185185185185,0.07407407407407407,26.0,16.0,6,7,26.0,21.0,1.0,3.0,4.0,6.0,0,0,5.0,12.0,0,0
21338,1999-00,1,19,Zaragoza,Valencia,4,2,2000-01-09,2,0.7777777777777778,0.37037037037037035,0.6296296296296297,0.3333333333333333,31.0,26.0,6,7,32.0,24.0,5.0,5.0,9.0,11.0,1,1,2.0,5.0,0,1
21339,1999-00,1,19,Valladolid,Real Madrid,0,1,2000-02-15,0,0.5416666666666666,0.26666666666666666,0.4444444444444444,0.5185185185185185,21.0,26.0,7,2,16.0,31.0,5.0,9.0,9.0,10.0,1,1,9.0,5.0,0,1
21340,1999-00,1,20,Rayo Vallecano,Atletico de Madrid,1,1,2000-01-15,1,0.5333333333333333,0.48148148148148145,0.5333333333333333,0.25925925925925924,29.0,23.0,6,6,28.0,31.0,4.0,6.0,7.0,6.0,0,1,4.0,8.0,0,0
21341,1999-00,1,20,Betis,Atletico de Bilbao,2,1,2000-01-16,2,0.6333333333333333,0.14814814814814814,0.5925925925925926,0.43333333333333335,23.0,29.0,6,7,18.0,29.0,0.0,7.0,3.0,9.0,1,1,8.0,4.0,0,0
21342,1999-00,1,20,Celta de Vigo,Oviedo,5,3,2000-01-16,2,0.6333333333333333,0.37037037037037035,0.6296296296296297,0.13333333333333333,29.0,21.0,6,7,25.0,18.0,1.0,4.0,2.0,8.0,1,1,4.0,10.0,1,0
21343,1999-00,1,20,Alaves,Deportivo,2,1,2000-01-16,2,0.5666666666666667,0.3333333333333333,0.7777777777777778,0.5333333333333333,26.0,37.0,6,7,22.0,33.0,1.0,1.0,5.0,7.0,1,1,6.0,1.0,0,1
21344,1999-00,1,20,Espanol,Malaga,0,2,2000-01-16,0,0.5333333333333333,0.25925925925925924,0.48148148148148145,0.36666666666666664,23.0,24.0,6,7,29.0,31.0,4.0,7.0,5.0,8.0,1,0,8.0,7.0,0,0
21345,1999-00,1,20,Santander,Valencia,1,1,2000-01-16,1,0.3333333333333333,0.4444444444444444,0.6296296296296297,0.3,22.0,26.0,6,7,31.0,26.0,4.0,2.0,5.0,8.0,1,1,9.0,6.0,0,1
21346,1999-00,1,20,Real Sociedad,Sevilla,1,1,2000-01-16,1,0.5,0.18518518518518517,0.5185185185185185,0.06666666666666667,20.0,16.0,6,7,20.0,21.0,2.0,3.0,3.0,6.0,1,0,11.0,12.0,0,0
21347,1999-00,1,20,Valladolid,Numancia,2,0,2000-01-16,2,0.48148148148148145,0.26666666666666666,0.7037037037037037,0.26666666666666666,21.0,27.0,6,7,16.0,28.0,4.0,4.0,6.0,8.0,1,0,10.0,5.0,0,0
21348,1999-00,1,20,Zaragoza,Barcelona,0,0,2000-01-16,1,0.8,0.37037037037037035,0.8148148148148148,0.36666666666666664,34.0,33.0,6,7,36.0,41.0,7.0,7.0,9.0,10.0,1,1,2.0,3.0,0,1
21349,1999-00,1,20,Real Madrid,Mallorca,2,1,2000-01-17,2,0.4444444444444444,0.5666666666666667,0.7,0.18518518518518517,29.0,26.0,6,1,32.0,25.0,9.0,4.0,13.0,5.0,1,1,4.0,6.0,1,1
21350,1999-00,1,21,Deportivo,Betis,2,0,2000-01-22,2,0.7777777777777778,0.48484848484848486,0.6666666666666666,0.14814814814814814,37.0,26.0,6,6,34.0,20.0,1.0,3.0,4.0,6.0,1,1,1.0,8.0,1,0
21351,1999-00,1,21,Atletico de Bilbao,Valladolid,1,0,2000-01-23,2,0.5925925925925926,0.3939393939393939,0.5333333333333333,0.26666666666666666,29.0,24.0,6,7,30.0,18.0,6.0,4.0,8.0,8.0,1,1,6.0,9.0,0,0
21352,1999-00,1,21,Atletico de Madrid,Real Sociedad,1,1,2000-01-23,1,0.5333333333333333,0.26666666666666666,0.48484848484848486,0.18518518518518517,24.0,21.0,6,7,32.0,21.0,4.0,2.0,7.0,4.0,1,1,9.0,11.0,0,0
21353,1999-00,1,21,Barcelona,Santander,1,0,2000-01-23,2,0.8148148148148148,0.36363636363636365,0.3333333333333333,0.4444444444444444,34.0,23.0,6,7,41.0,32.0,7.0,4.0,11.0,5.0,1,1,3.0,10.0,1,0
21354,1999-00,1,21,Malaga,Alaves,0,1,2000-01-23,0,0.48148148148148145,0.42424242424242425,0.6060606060606061,0.3333333333333333,27.0,29.0,6,7,33.0,24.0,7.0,4.0,11.0,5.0,0,1,7.0,6.0,0,0
21355,1999-00,1,21,Mallorca,Rayo Vallecano,2,1,2000-01-23,2,0.7,0.16666666666666666,0.5151515151515151,0.48148148148148145,26.0,30.0,6,7,26.0,29.0,1.0,4.0,4.0,5.0,1,0,8.0,5.0,1,0
21356,1999-00,1,21,Numancia,Real Madrid,0,0,2000-01-23,1,0.7037037037037037,0.24242424242424243,0.5,0.5666666666666667,27.0,32.0,6,7,28.0,34.0,4.0,9.0,7.0,15.0,0,1,7.0,4.0,0,1
21357,1999-00,1,21,Oviedo,Zaragoza,1,0,2000-01-23,2,0.6296296296296297,0.12121212121212122,0.7575757575757576,0.37037037037037035,21.0,35.0,6,7,21.0,36.0,4.0,5.0,7.0,9.0,1,1,11.0,2.0,0,0
21358,1999-00,1,21,Sevilla,Celta de Vigo,0,1,2000-01-23,0,0.5185185185185185,0.09090909090909091,0.6666666666666666,0.37037037037037035,17.0,32.0,6,7,22.0,30.0,4.0,4.0,4.0,4.0,0,1,12.0,4.0,0,1
21359,1999-00,1,21,Valencia,Espanol,1,2,2000-01-23,0,0.6296296296296297,0.30303030303030304,0.48484848484848486,0.25925925925925924,27.0,23.0,6,7,27.0,29.0,2.0,1.0,6.0,4.0,1,1,7.0,10.0,1,0
21360,1999-00,1,22,Celta de Vigo,Atletico de Madrid,0,1,2000-01-29,0,0.6666666666666666,0.43333333333333335,0.5151515151515151,0.26666666666666666,35.0,25.0,6,6,31.0,33.0,6.0,5.0,7.0,8.0,1,1,3.0,11.0,1,0
21361,1999-00,1,22,Espanol,Barcelona,1,1,2000-01-29,1,0.48484848484848486,0.3333333333333333,0.8333333333333334,0.36363636363636365,26.0,37.0,6,6,31.0,42.0,4.0,7.0,7.0,11.0,1,1,10.0,2.0,0,1
21362,1999-00,1,22,Betis,Malaga,0,0,2000-01-30,1,0.6666666666666666,0.13333333333333333,0.43333333333333335,0.42424242424242425,26.0,27.0,6,7,20.0,33.0,3.0,6.0,3.0,10.0,1,0,10.0,9.0,0,0
21363,1999-00,1,22,Alaves,Valencia,0,1,2000-01-30,0,0.6060606060606061,0.4,0.5666666666666667,0.30303030303030304,32.0,27.0,6,7,25.0,28.0,6.0,1.0,7.0,3.0,1,1,5.0,9.0,0,1
21364,1999-00,1,22,Numancia,Mallorca,3,1,2000-01-30,2,0.6666666666666666,0.24242424242424243,0.7272727272727273,0.16666666666666666,28.0,29.0,6,7,28.0,28.0,4.0,3.0,5.0,7.0,0,1,8.0,7.0,0,1
21365,1999-00,1,22,Santander,Oviedo,3,1,2000-01-30,2,0.3333333333333333,0.4,0.6666666666666666,0.12121212121212122,23.0,24.0,6,7,32.0,22.0,1.0,4.0,5.0,7.0,1,1,13.0,12.0,0,0
21366,1999-00,1,22,Real Sociedad,Rayo Vallecano,2,1,2000-01-30,2,0.48484848484848486,0.2,0.5151515151515151,0.43333333333333335,22.0,30.0,6,7,22.0,30.0,3.0,4.0,4.0,5.0,1,0,14.0,6.0,0,0
21367,1999-00,1,22,Real Madrid,Atletico de Bilbao,3,1,2000-01-30,2,0.5,0.5454545454545454,0.6333333333333333,0.3939393939393939,33.0,32.0,6,7,34.0,31.0,7.0,6.0,13.0,10.0,1,1,4.0,5.0,1,0
21368,1999-00,1,22,Valladolid,Deportivo,4,1,2000-01-30,2,0.5333333333333333,0.24242424242424243,0.8,0.48484848484848486,24.0,40.0,6,7,18.0,36.0,3.0,4.0,7.0,4.0,1,1,12.0,1.0,0,1
21369,1999-00,1,22,Zaragoza,Sevilla,2,1,2000-01-30,2,0.7575757575757576,0.3333333333333333,0.4666666666666667,0.09090909090909091,35.0,17.0,6,7,36.0,22.0,4.0,1.0,8.0,4.0,1,0,3.0,15.0,0,0
21370,1999-00,1,23,Valencia,Betis,3,1,2000-02-05,2,0.5666666666666667,0.3611111111111111,0.6388888888888888,0.13333333333333333,30.0,27.0,7,6,29.0,20.0,4.0,4.0,5.0,4.0,1,1,7.0,10.0,1,0
21371,1999-00,1,23,Atletico de Bilbao,Numancia,2,1,2000-02-06,2,0.6333333333333333,0.3611111111111111,0.696969696969697,0.24242424242424243,32.0,31.0,7,7,32.0,31.0,3.0,4.0,9.0,8.0,1,0,5.0,6.0,0,0
21372,1999-00,1,23,Atletico de Madrid,Zaragoza,2,2,2000-02-06,1,0.5151515151515151,0.3333333333333333,0.7777777777777778,0.3333333333333333,28.0,38.0,7,7,34.0,38.0,5.0,4.0,8.0,8.0,1,1,9.0,2.0,0,0
21373,1999-00,1,23,Barcelona,Alaves,0,1,2000-02-06,0,0.8333333333333334,0.3611111111111111,0.5555555555555556,0.4,38.0,32.0,7,7,43.0,25.0,5.0,6.0,11.0,7.0,1,1,2.0,5.0,1,0
21374,1999-00,1,23,Deportivo,Real Madrid,5,2,2000-02-06,2,0.8,0.4444444444444444,0.5454545454545454,0.5454545454545454,40.0,36.0,7,7,37.0,37.0,3.0,7.0,4.0,13.0,1,1,1.0,3.0,1,1
21375,1999-00,1,23,Malaga,Valladolid,0,0,2000-02-06,1,0.43333333333333335,0.4166666666666667,0.5757575757575758,0.24242424242424243,28.0,27.0,7,7,33.0,22.0,4.0,6.0,8.0,7.0,0,1,9.0,10.0,0,0
21376,1999-00,1,23,Mallorca,Real Sociedad,2,1,2000-02-06,2,0.7272727272727273,0.15151515151515152,0.5277777777777778,0.2,29.0,25.0,7,7,29.0,24.0,3.0,5.0,4.0,6.0,1,1,8.0,12.0,1,0
21377,1999-00,1,23,Rayo Vallecano,Celta de Vigo,1,0,2000-02-06,2,0.5151515151515151,0.3939393939393939,0.6111111111111112,0.43333333333333335,30.0,35.0,7,7,31.0,31.0,1.0,6.0,4.0,7.0,0,1,7.0,4.0,0,1
21378,1999-00,1,23,Oviedo,Espanol,1,0,2000-02-06,2,0.6666666666666666,0.1111111111111111,0.4722222222222222,0.3333333333333333,24.0,27.0,7,7,23.0,32.0,3.0,4.0,7.0,5.0,1,1,13.0,10.0,0,0
21379,1999-00,1,23,Sevilla,Santander,1,0,2000-02-06,2,0.4666666666666667,0.08333333333333333,0.3888888888888889,0.4,17.0,26.0,7,7,23.0,35.0,1.0,4.0,4.0,7.0,0,1,14.0,11.0,0,0
21380,1999-00,1,24,Atletico de Bilbao,Mallorca,1,1,2000-02-12,1,0.6666666666666666,0.3611111111111111,0.75,0.15151515151515152,35.0,32.0,7,6,34.0,31.0,6.0,6.0,9.0,6.0,1,1,5.0,7.0,0,1
21381,1999-00,1,24,Real Madrid,Malaga,1,0,2000-02-12,2,0.5454545454545454,0.5,0.42424242424242425,0.4166666666666667,36.0,29.0,7,6,39.0,33.0,4.0,2.0,10.0,8.0,1,0,4.0,9.0,1,0
21382,1999-00,1,24,Valladolid,Valencia,0,0,2000-02-12,1,0.5757575757575758,0.25,0.6060606060606061,0.3611111111111111,28.0,33.0,7,6,22.0,32.0,4.0,6.0,7.0,7.0,1,1,10.0,6.0,0,1
21383,1999-00,1,24,Betis,Barcelona,2,1,2000-02-13,2,0.6388888888888888,0.12121212121212122,0.7575757575757576,0.3611111111111111,27.0,38.0,7,7,21.0,43.0,1.0,4.0,4.0,8.0,1,1,11.0,3.0,0,1
21384,1999-00,1,24,Celta de Vigo,Real Sociedad,4,1,2000-02-13,2,0.6111111111111112,0.3939393939393939,0.5277777777777778,0.18181818181818182,35.0,25.0,7,7,31.0,25.0,3.0,4.0,6.0,6.0,1,1,5.0,13.0,1,0
21385,1999-00,1,24,Alaves,Oviedo,1,0,2000-02-13,2,0.5555555555555556,0.45454545454545453,0.696969696969697,0.1111111111111111,35.0,27.0,7,7,26.0,24.0,6.0,6.0,9.0,7.0,1,1,5.0,11.0,0,0
21386,1999-00,1,24,Espanol,Sevilla,2,2,2000-02-13,1,0.4722222222222222,0.30303030303030304,0.5151515151515151,0.08333333333333333,27.0,20.0,7,7,32.0,24.0,4.0,3.0,5.0,4.0,1,0,11.0,14.0,0,0
21387,1999-00,1,24,Numancia,Deportivo,1,0,2000-02-13,2,0.696969696969697,0.2222222222222222,0.8181818181818182,0.4444444444444444,31.0,43.0,7,7,32.0,42.0,4.0,6.0,7.0,7.0,0,1,8.0,1.0,0,1
21388,1999-00,1,24,Santander,Atletico de Madrid,2,1,2000-02-13,2,0.3888888888888889,0.36363636363636365,0.5,0.3333333333333333,26.0,29.0,7,7,35.0,36.0,3.0,5.0,4.0,9.0,1,1,12.0,9.0,0,0
21389,1999-00,1,24,Zaragoza,Rayo Vallecano,1,1,2000-02-13,1,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.3939393939393939,39.0,33.0,7,7,40.0,32.0,4.0,3.0,8.0,7.0,1,0,2.0,6.0,0,0
21390,1999-00,1,25,Deportivo,Atletico de Bilbao,2,0,2000-02-19,2,0.8181818181818182,0.41025641025641024,0.6388888888888888,0.3611111111111111,43.0,36.0,7,6,42.0,35.0,3.0,4.0,6.0,7.0,1,1,1.0,5.0,1,0
21391,1999-00,1,25,Atletico de Madrid,Espanol,1,1,2000-02-20,1,0.5,0.3055555555555556,0.46153846153846156,0.30303030303030304,29.0,28.0,7,7,37.0,34.0,4.0,2.0,6.0,5.0,1,1,9.0,10.0,0,0
21392,1999-00,1,25,Barcelona,Valladolid,4,0,2000-02-20,2,0.7575757575757576,0.3333333333333333,0.5555555555555556,0.25,38.0,29.0,7,7,44.0,22.0,1.0,5.0,5.0,8.0,1,1,4.0,9.0,1,0
21393,1999-00,1,25,Malaga,Numancia,3,1,2000-02-20,2,0.42424242424242425,0.38461538461538464,0.7222222222222222,0.2222222222222222,29.0,34.0,7,7,33.0,33.0,2.0,6.0,5.0,7.0,0,0,9.0,6.0,0,0
21394,1999-00,1,25,Mallorca,Celta de Vigo,1,0,2000-02-20,2,0.75,0.16666666666666666,0.6410256410256411,0.3939393939393939,33.0,38.0,7,7,32.0,35.0,4.0,3.0,7.0,9.0,1,1,7.0,4.0,1,1
21395,1999-00,1,25,Real Sociedad,Zaragoza,2,1,2000-02-20,2,0.5277777777777778,0.16666666666666666,0.7435897435897436,0.3333333333333333,25.0,40.0,7,7,26.0,41.0,3.0,5.0,5.0,6.0,1,1,12.0,2.0,0,0
21396,1999-00,1,25,Rayo Vallecano,Santander,1,2,2000-02-20,0,0.5555555555555556,0.3888888888888889,0.4358974358974359,0.36363636363636365,34.0,29.0,7,7,33.0,37.0,4.0,6.0,5.0,7.0,0,1,6.0,9.0,0,0
21397,1999-00,1,25,Oviedo,Betis,1,1,2000-02-20,1,0.696969696969697,0.10256410256410256,0.6666666666666666,0.12121212121212122,27.0,30.0,7,7,24.0,23.0,3.0,4.0,6.0,7.0,1,1,11.0,8.0,0,0
21398,1999-00,1,25,Sevilla,Alaves,2,2,2000-02-20,1,0.5151515151515151,0.10256410256410256,0.5897435897435898,0.45454545454545453,21.0,38.0,7,7,26.0,27.0,4.0,6.0,5.0,12.0,0,1,13.0,4.0,0,0
21399,1999-00,1,25,Valencia,Real Madrid,1,1,2000-02-20,1,0.6060606060606061,0.358974358974359,0.5833333333333334,0.5,34.0,39.0,7,7,32.0,40.0,7.0,6.0,8.0,10.0,1,1,6.0,3.0,1,1
21400,1999-00,1,26,Numancia,Valencia,1,2,2000-02-26,0,0.7222222222222222,0.20512820512820512,0.5833333333333334,0.358974358974359,34.0,35.0,7,6,34.0,33.0,3.0,5.0,7.0,8.0,0,1,8.0,7.0,0,1
21401,1999-00,1,26,Real Madrid,Barcelona,3,0,2000-02-26,2,0.5833333333333334,0.48717948717948717,0.7777777777777778,0.3333333333333333,40.0,41.0,7,6,41.0,48.0,4.0,3.0,8.0,7.0,1,1,3.0,2.0,1,1
21402,1999-00,1,26,Atletico de Bilbao,Malaga,2,2,2000-02-27,1,0.6388888888888888,0.3333333333333333,0.4722222222222222,0.38461538461538464,36.0,32.0,7,7,35.0,36.0,4.0,4.0,7.0,5.0,1,0,6.0,9.0,0,0
21403,1999-00,1,26,Betis,Sevilla,1,1,2000-02-27,1,0.6666666666666666,0.1388888888888889,0.5,0.10256410256410256,31.0,22.0,7,7,24.0,28.0,4.0,5.0,5.0,5.0,1,0,10.0,14.0,0,0
21404,1999-00,1,26,Alaves,Atletico de Madrid,2,0,2000-02-27,2,0.5897435897435898,0.4444444444444444,0.48717948717948717,0.3055555555555556,39.0,30.0,7,7,29.0,38.0,7.0,2.0,10.0,6.0,1,1,4.0,11.0,0,0
21405,1999-00,1,26,Deportivo,Mallorca,2,1,2000-02-27,2,0.8333333333333334,0.41025641025641024,0.7692307692307693,0.16666666666666666,46.0,36.0,7,7,44.0,33.0,6.0,7.0,9.0,10.0,1,1,1.0,6.0,1,1
21406,1999-00,1,26,Espanol,Rayo Vallecano,5,1,2000-02-27,2,0.46153846153846156,0.3055555555555556,0.5128205128205128,0.3888888888888889,29.0,34.0,7,7,35.0,34.0,2.0,4.0,6.0,4.0,1,0,12.0,8.0,0,0
21407,1999-00,1,26,Santander,Real Sociedad,0,0,2000-02-27,1,0.4358974358974359,0.4166666666666667,0.5641025641025641,0.16666666666666666,32.0,28.0,7,7,39.0,28.0,6.0,3.0,9.0,7.0,1,1,9.0,13.0,0,0
21408,1999-00,1,26,Valladolid,Oviedo,2,1,2000-02-27,2,0.5555555555555556,0.23076923076923078,0.6666666666666666,0.10256410256410256,29.0,28.0,7,7,22.0,25.0,2.0,4.0,5.0,7.0,1,1,12.0,13.0,0,0
